Text,Target,toxicity,severe_toxicity,obscene,threat,insult,identity_attack
This is a terrible sentence. It has so many different things in it and not enough punctuation.,C,0.013045878,0.00010559568,0.00048406544,0.00015393169,0.0005275913,0.00024587367
"This part is a little repetitive from what you said earlier. I can see that there are some variation, but it feels repetitive when reading it.",C,0.0005521741,0.00013517839,0.00020066446,0.00012973916,0.00018267117,0.0001452462
"I'm sorry, but I'm reading this thinking, we've already heard about that, you're telling us again and now you're telling me I'm going to hear about it again in the next chapter.",C,0.0005990184,0.00012622951,0.0001849372,0.00013507788,0.00017403513,0.00014158257
"There is no research methodology, no data, no model, no significant analysis and no conclusions which arise from the study'",C,0.0007313581,0.00011261124,0.00017754288,0.00012197914,0.00018034034,0.00013677552
The description of sampling technique is too long and boring!,C,0.014762787,9.92E-05,0.00046361404,0.0001413949,0.00069452415,0.00025722166
Nothing new or ground breaking is discussed in this tutorial,N,0.00061565696,0.00012216398,0.00018098184,0.00012959659,0.00017826332,0.00013956499
It is clear that this manuscript will not win a beauty contest. There are still many awkward sentences that make me feel like listening to someone that scratches a glass plate with an iron nail,N,0.0022466562,9.15E-05,0.0001883747,0.00012498997,0.00023925192,0.00017125838
The authors must know the difference between scientific research and 'news clip' for the Sunday newspaper.,N,0.00055239286,0.0001310138,0.0001823294,0.00013204286,0.00017816051,0.00014597276
This information is utterly useless and would not worth any publication at all.,N,0.04179345,0.00011989958,0.00070189405,0.0003328898,0.0013197573,0.00037693136
Rev 1: The paper is generally well written (the English is good) Rev 2: A proof reading by a mother tongue would improve readability.,C,0.0006277236,0.00011822759,0.00016348108,0.00012000836,0.00018277919,0.00014799318
"These theoretical results have not been verified experimentally. Therefore, they are wrong",C,0.0006353865,0.00012249539,0.00017558763,0.0001249448,0.00017954886,0.000145857
"When the author -and I'll refer to you as the author despite the effort you have put into ensuring that I know who you are - writes that there has been no new models in this area for 20 years, [lack of relevance] is the reason.",N,0.0005842121,0.00012381819,0.00017890646,0.0001289321,0.00017382452,0.00013796949
"This paper has about the same relevance as a paper in astronomy which places the earth as the centre of the university - while it can be made to look plausible, the basic premises is WRONG.",N,0.0005853349,0.00012562696,0.00017929001,0.00012878429,0.00018037645,0.00014434008
[H] did a few sloppy experiments and attached his name to the great pioneering work by [P]. He should not be mentioned.,N,0.0007710356,0.0001095838,0.00017675475,0.0001175856,0.00018440226,0.00013394021
"I still find this to be a very difficult paper to read, with many possible alternate explanations for [paper topic]. But it would take me a long time to try and figure this out, so I am approving publication.",C,0.0005373706,0.00013916247,0.00020095147,0.00013700734,0.00018131916,0.0001485331
"Considering by the end of the paper I had no idea what was being said, I don't believe the paper was successful in its argument. In fact, it felt like the author was merely saying the same thing over and over again but with synonyms.",N,0.0005786546,0.00012662155,0.00018732047,0.00012580353,0.00017726886,0.00014144817
"Although there are obvious differences in male/female ratios between patients and controls, the failure to find differences between males and females may be a type II error",C,0.0009365697,0.00010405435,0.00017974756,0.00010290234,0.00020311978,0.00015143043
I was somewhat disappointed after reading the MS,N,0.0005671651,0.00012991595,0.00018679198,0.00012922012,0.0001756345,0.00014202527
"I could not find any passage in the MS that would explain to me what is the exact novel idea, proposal, argument or hypothesis",C,0.0006775703,0.000115470444,0.00017347994,0.00012764106,0.0001776284,0.00013780264
"The proposed research requires a set of knowledge related to a*, b*, c, d, e*, f*, g*, h* and i*. The candidate has not demonstrated to me the required knowledge in any of the starred areas. Even in the other areas I am not sure that her knowledge will be deep enough.",N,0.013301014,0.00021630777,0.0045381817,0.00019975047,0.00074317114,0.0001889646
The interchangeably use of evaluate and validate is a concern because it is not clear if authors know the difference between these two 'verbs',C,0.0005741658,0.00012834246,0.00018988881,0.00013091778,0.00017797017,0.00014159756
Pleasepleaseplease with sugar on top remove sentences that sound like Hegelian light bulb moments while not meaning anything in the context of your empirical study.,C,0.0010757585,9.62E-05,0.00017559885,0.00010224573,0.00020098328,0.00014005613
"Nothing changes in our collective research programs as a result of this work. Still, the work is well done and needs to appear somewhere in the literature.",N,0.0005503197,0.00013548887,0.000186104,0.00014215737,0.00018192563,0.00015000123
This paper contains neither theory nor research.,N,0.00077560346,0.00011060801,0.00017745471,0.00011166331,0.0001785045,0.00013807268
There are not enough headings.,N,0.0009807139,0.00010245185,0.0001674984,0.00010892132,0.00018662144,0.00014318175
This proposal left me cold,N,0.0031683636,0.00014025271,0.00031664,0.00012481168,0.0002744573,0.00026569044
"Concerning the discussion, again the merits of the work are downplayed to a point that it's almost pathetic!",N,0.10942408,0.00019557733,0.0028679045,0.00030889653,0.0036492762,0.0004991471
"The accompanying simulation movie is neither interesting, nor particularly beautiful.",N,0.00076022604,0.00011268858,0.00017412045,0.000114555776,0.00018224388,0.00014009967
Presented paper has 13 pages and 26 adequate references. The paper seems to be very interesting.,N,0.00054424076,0.00013855683,0.00020307834,0.00013547906,0.00018331483,0.00014823173
I would suggest that you do some homework and redirect this work to an actual new and novel and mechanistic work and test it against real world data,C,0.0008580797,0.00011199548,0.00016317863,0.00014717907,0.00019237878,0.00014630386
proposal language is frightfully unclear.,C,0.00074391055,0.00011337591,0.00017300635,0.00011951513,0.00018532308,0.00014398873
I stopped reading here.,N,0.00077094784,0.00011078176,0.000174845,0.000108028646,0.0001788894,0.00013907439
"I recommend the authors drop these assertions and predictions. The motivation for the present work, then, becomes an effort to characterise the effects. Unfortunately, this revised scope is more limited.",C,0.00056507747,0.000132596,0.00018435445,0.00013677852,0.00017876152,0.00014866474
"I found the paper a challenge to evaluate, expecting some profound methodological or theoretical insight. Yet none appeared to be forthcoming.",C,0.00055257505,0.00013241697,0.00019204705,0.00012327862,0.00017973984,0.00014500998
"Your footnote is unnecessary, and indeed confusing. Where did you get the word ""oftentimesÃ¢â¬Â from? We are in the 21st century now.",C,0.0010369344,9.90E-05,0.00016726696,0.00010502649,0.00019298101,0.00014547809
It would be charitable to call this a comparison of apples and oranges. It's more like steak and bicycle.,N,0.0006619633,0.00011550481,0.00016702534,0.00011811153,0.00017724231,0.00014534831
I counted 15 uses of 'clear'Ã or 'clearly.' That's one per page. 'Clearly' the results aren't as clear as the author would like them to be.,C,0.000593276,0.00012307365,0.00018509175,0.0001189327,0.0001761966,0.0001391837
"So, in summary: the paper is oblique to the entire current literature, it fails to relate such investigations as it reports to the current literatures of the questions to which it claims to be relevant, and it actually acknowledges (in its own last sentence) that the history of the field has simply passed it by. It is as if the grant that it acknowledges for support was awarded in 1990 instead of, oh, 2010 or so.",C,0.0005669103,0.00012747977,0.00019122497,0.00012285486,0.00017604629,0.00014182038
They arbitrarily rule out models with interactions but without corresponding main effects. Etc.,C,0.00061436713,0.00012504993,0.00018380788,0.00012867639,0.00018054077,0.000143574
"In the interest of being helpful, my suggestion is that the authors go back and review what is involved in the scientific method. An essential step in the scientific method is posing hypotheses and/or asking questions, and that step is completely lacking in this study.",C,0.0005942655,0.00012534062,0.00017682335,0.00013072691,0.00017563115,0.00014327625
"Looking at the general poor quality of the paper, I'm surprised by the list of the co-authors",N,0.0008179589,0.00011046856,0.00016261138,0.00012111568,0.00019372454,0.00015013717
This code sample cannot be adequately described without the use of strong language.,C,0.0005776737,0.00012620544,0.00018040364,0.0001264882,0.0001765166,0.00014208513
The author is tilting at windmills.,N,0.00072124175,0.000112400325,0.0001744129,0.00011007046,0.0001790348,0.00013849938
